3.436726	0.566808	-0.996686	-0.502085	0.620877	0.354704	0.072031	0.180400	0.134476	0.110572	-0.125400	-0.199058	
2.768268	0.651866	-0.627625	-0.281660	0.444462	0.464400	0.218721	0.178941	0.280323	0.057387	-0.026361	-0.123000	
1.653533	0.815274	0.339331	0.200389	0.271781	0.336727	0.327037	0.286413	0.207348	0.066485	-0.082423	-0.062920	
1.797148	1.120452	0.682601	0.378701	0.233792	0.209362	0.236999	0.244956	0.206856	0.119300	0.011840	-0.017884	
2.063740	1.430367	0.950165	0.505054	0.194458	0.083341	0.118029	0.204865	0.238319	0.173059	0.033795	0.015802	
2.520555	1.753505	1.103977	0.517003	0.137847	0.003356	0.035202	0.114296	0.188963	0.208635	0.083433	0.048426	
1.670819	1.120658	0.814340	0.539891	0.300033	0.131992	0.044282	0.033653	0.056062	0.070433	0.055714	0.003611	
1.788647	1.238582	0.906168	0.584453	0.294641	0.084702	-0.019504	-0.020777	0.028067	0.066350	0.060666	0.015995	
2.200692	1.607314	1.152810	0.662533	0.233116	-0.047524	-0.132030	-0.058447	0.071394	0.112800	0.018313	0.049960	
3.135932	2.345456	1.634689	0.785005	0.184684	-0.105526	-0.176204	-0.112157	-0.002127	0.021376	0.085152	0.082686	
1.603931	1.061436	0.783112	0.537992	0.308723	0.126574	0.003733	-0.047736	-0.036147	0.006757	0.046187	-0.014818	
1.724367	1.191557	0.904689	0.631562	0.370198	0.149143	-0.001899	-0.066855	-0.059704	-0.013944	0.030236	-0.018779	
2.349344	1.766181	1.326866	0.845106	0.369652	0.011114	-0.172903	-0.173283	-0.073261	0.000863	-0.072675	-0.003616	
2.539085	1.955537	1.488987	0.971061	0.425443	0.014602	-0.187937	-0.192338	-0.080895	-0.002528	-0.097161	-0.007317	
1.645583	1.096092	0.825469	0.596599	0.382776	0.203384	0.072776	-0.005399	-0.035236	-0.029898	-0.015448	-0.039748	
1.675552	1.147877	0.885531	0.646114	0.416486	0.213494	0.054945	-0.045212	-0.077895	-0.064700	-0.033788	-0.048716	
1.771472	1.252650	0.990392	0.747417	0.493927	0.260869	0.079716	-0.038871	-0.087374	-0.079606	-0.043461	-0.062502	
2.193347	1.644592	1.295827	0.930160	0.545321	0.210357	-0.017367	-0.132477	-0.147785	-0.117766	-0.096092	-0.078428	
2.366797	1.825111	1.452144	1.027165	0.575685	0.185477	-0.068293	-0.160294	-0.136914	-0.098526	-0.145631	-0.084163	
1.605479	1.064908	0.807249	0.590744	0.393499	0.223206	0.088630	-0.002971	-0.045018	-0.054466	-0.043302	-0.050819	
1.800873	1.292369	1.028527	0.782320	0.534776	0.295340	0.092158	-0.041329	-0.098629	-0.088987	-0.038882	-0.065471	
2.648652	1.836876	1.364629	0.965666	0.573179	0.225685	-0.006116	-0.101788	-0.127455	-0.113528	-0.114544	-0.081898	
1.729097	1.218979	0.972959	0.751935	0.523972	0.306137	0.127092	0.001677	-0.063838	-0.075292	-0.048903	-0.062837	
2.299386	1.761251	1.419465	1.054184	0.641012	0.278977	0.023910	-0.098416	-0.133680	-0.113178	-0.119698	-0.093005	
2.009492	1.477227	1.192683	0.913053	0.604468	0.305441	0.085778	-0.058125	-0.123140	-0.106621	-0.036844	-0.069576	
1.559366	1.033972	0.802996	0.621354	0.457166	0.306520	0.177114	0.076175	0.007110	-0.033694	-0.049837	-0.037142	
1.780963	1.307424	1.092516	0.885541	0.652338	0.411771	0.201555	0.042302	-0.045527	-0.053324	-0.015220	-0.053452	
1.624002	1.107818	0.882069	0.698165	0.517378	0.348394	0.206388	0.092835	0.016465	-0.019189	-0.029544	-0.028796	
1.856312	1.358347	1.117745	0.893968	0.648368	0.402910	0.199042	0.052764	-0.029317	-0.040564	-0.000393	-0.040371	
1.792262	1.315800	1.100979	0.899804	0.680759	0.454555	0.250001	0.098922	0.015055	-0.013603	0.007327	-0.030001	
1.741245	1.268357	1.063440	0.875226	0.678036	0.475652	0.286926	0.141815	0.052637	0.017323	0.024718	-0.012117	
1.721701	1.264492	1.081503	0.912043	0.728747	0.536142	0.348775	0.195317	0.097131	0.056376	0.050859	0.007924	
1.501841	0.992123	0.790140	0.649082	0.519918	0.404519	0.302839	0.220007	0.149725	0.104080	0.074576	0.035090	
1.741395	1.237455	1.019083	0.859953	0.701394	0.538734	0.404748	0.284625	0.196188	0.134883	0.112996	0.061499	
1.452969	0.964739	0.786508	0.671264	0.569520	0.477071	0.383917	0.301442	0.223380	0.160670	0.116939	0.062743	
1.480710	0.987022	0.809235	0.684963	0.575339	0.469149	0.368972	0.274384	0.196063	0.138558	0.094239	0.055555	
1.547646	1.067221	0.888706	0.764175	0.639419	0.520191	0.401166	0.284486	0.197620	0.125625	0.085865	0.055519	
1.588138	1.112277	0.932566	0.804829	0.679795	0.547926	0.421377	0.308046	0.215347	0.147939	0.105865	0.065563	
1.532923	1.068266	0.906188	0.797905	0.692967	0.571165	0.452067	0.328740	0.222811	0.139927	0.081015	0.064789	
1.416269	0.911291	0.727428	0.609632	0.518759	0.437398	0.359607	0.294596	0.235317	0.183922	0.144321	0.060217	
1.418724	0.923622	0.749757	0.634338	0.553597	0.472692	0.397834	0.320933	0.257393	0.201908	0.148289	0.069803	
1.401944	0.908065	0.735045	0.630857	0.546896	0.471551	0.397178	0.329671	0.264413	0.205636	0.149848	0.068913	
1.461041	0.982264	0.812698	0.699348	0.616906	0.527971	0.439607	0.355879	0.281798	0.202577	0.145869	0.084173	
1.516249	1.035623	0.873338	0.749203	0.668881	0.575060	0.468924	0.379885	0.283821	0.195316	0.131581	0.090790	
1.369315	0.873989	0.694459	0.594705	0.513814	0.454379	0.382788	0.311560	0.263414	0.198752	0.151005	0.062112	
1.352637	0.852509	0.680348	0.581830	0.497967	0.437299	0.376689	0.321967	0.265397	0.212737	0.169632	0.063253	
1.441136	0.953678	0.766898	0.665173	0.588620	0.482438	0.442685	0.346029	0.296147	0.237225	0.185683	0.090930	
1.738453	1.188392	0.947575	0.763694	0.750107	0.628979	0.417359	0.386671	0.291163	0.222316	0.161010	0.105703	
1.353831	0.883902	0.719785	0.622571	0.538438	0.414409	0.372561	0.353603	0.293732	0.225258	0.150543	0.074670	
1.329885	0.755468	0.685005	0.515721	0.535491	0.386622	0.213744	0.234150	0.251696	0.131058	0.172518	0.045125	
1.307502	0.781221	0.615248	0.494028	0.415295	0.320828	0.263631	0.197690	0.149661	0.103390	0.071018	0.020044	
1.469832	0.925390	0.792871	0.679181	0.673067	0.591757	0.403425	0.360833	0.257363	0.197902	0.179966	0.088183	
1.691144	1.129955	1.216677	0.778880	1.741800	1.003842	0.334108	0.363273	0.239358	0.284204	0.344831	0.080597	
1.430763	0.955835	0.752257	0.635072	0.566129	0.486157	0.378770	0.323275	0.260498	0.208769	0.161248	0.077697	
1.743318	1.073868	0.897064	0.609786	0.872128	0.558271	0.456909	0.219612	0.175370	0.318632	0.112937	0.094452	
1.270626	0.734453	0.558042	0.348333	0.352353	0.384647	0.273913	-0.092441	0.185800	0.163460	-0.019322	0.005872	
1.548409	-0.025324	-0.065831	0.817592	0.306115	-0.083782	1.022141	-0.158020	0.133227	-0.116121	-0.016350	-0.155583	
1.254617	0.213192	-0.101034	0.963789	0.221168	-0.064121	0.927622	-0.209871	0.054587	-0.090272	-0.144071	-0.140252	
1.275960	0.351665	-0.170301	1.017179	0.259798	0.046466	0.959886	-0.117953	0.058480	0.013540	-0.103439	-0.125106	
1.314658	0.498125	-0.085641	1.038362	0.158219	0.282846	1.083140	0.092298	0.250072	0.125596	-0.087840	-0.145001	
1.295171	0.720960	0.122703	0.566417	0.213302	0.414330	0.914679	0.144060	0.222784	0.169564	-0.032712	-0.049226	
1.466074	0.796388	0.307618	0.575431	0.149161	0.482583	0.874715	0.179085	0.231238	0.206933	-0.078358	-0.052048	
1.639164	0.788280	0.253955	0.787210	0.307028	0.452670	1.124987	0.140860	0.247430	0.315572	-0.152513	-0.094679	
1.683243	0.838189	0.581968	0.719729	0.290734	0.391116	1.201628	0.411807	0.026345	0.403688	-0.240380	-0.079320	
1.573261	0.869633	0.618017	0.679604	0.284923	0.382830	0.831681	0.270009	0.030016	0.260123	-0.075450	-0.020282	
1.598214	0.789536	0.481571	0.647413	0.361887	0.527793	0.846119	0.204816	-0.056093	0.222864	-0.030002	-0.002241	
1.733648	0.852946	0.157702	1.056933	0.598340	0.719736	1.205637	0.054859	-0.043159	0.296895	-0.078634	-0.011683	
1.567876	0.812185	0.496019	0.612483	0.433274	0.535991	0.670181	0.230106	0.003887	0.164725	-0.019066	0.013428	
1.674380	0.795573	0.544751	0.864199	0.505190	0.634633	0.786304	0.064189	0.023981	0.240132	-0.035953	-0.008613	
1.744612	0.778607	0.529742	0.882849	0.587409	0.641305	0.966027	0.040660	-0.025404	0.396406	-0.084723	-0.031240	
1.911699	0.730443	0.391628	0.985559	0.704889	0.792302	1.304781	0.111664	0.001431	0.373680	-0.170488	-0.071196	
1.524354	0.807190	0.629153	0.563381	0.430768	0.644384	0.684568	0.274938	0.015379	0.052517	-0.080486	0.009046	
1.668643	0.703106	0.581250	0.629122	0.473142	0.712328	0.759807	0.249451	-0.066208	0.079254	-0.070661	0.008146	
2.368771	0.519931	0.206347	1.138817	0.328251	1.151565	1.072441	0.131486	-0.080979	0.164880	-0.061382	-0.103274	
1.746593	0.753103	0.495163	0.588596	0.330540	0.739287	0.794393	0.291527	-0.188700	0.030009	-0.054238	0.002304	
1.773383	0.688858	0.446513	0.653656	0.478708	0.780530	0.833289	0.126938	-0.161287	0.024956	-0.025083	0.020421	
2.244215	0.499247	0.084137	1.119223	0.500070	1.115679	1.093883	-0.033072	-0.223705	0.110060	0.050888	-0.049406	
1.893127	0.640490	0.221827	0.543983	0.504615	0.876909	0.771054	0.084165	-0.293920	0.112535	0.002303	0.043440	
1.695261	0.589709	0.339650	0.506969	0.671901	0.854368	0.637976	-0.013634	-0.172326	0.054133	0.026217	0.057519	
2.043579	0.375772	0.169796	0.756796	0.756280	1.002595	0.824795	-0.022477	-0.287394	0.164456	0.031842	0.024221	
1.910428	0.504828	0.215077	0.569107	0.609924	0.868928	0.785795	0.046094	-0.275892	0.082442	0.027125	0.049202	
1.679232	0.582904	0.371162	0.573087	0.646992	0.785598	0.615362	0.057328	-0.186097	-0.018382	0.066859	0.066220	
1.984523	0.378667	0.266450	0.812082	0.692324	0.865103	0.804957	0.099971	-0.316761	0.063118	0.077710	0.062618	
1.826273	0.507856	0.300557	0.580702	0.628785	0.862952	0.745112	0.062213	-0.224113	0.012427	0.046418	0.071402	
1.710108	0.587592	0.348135	0.608893	0.576541	0.727803	0.687679	0.129291	-0.246128	-0.013490	0.058035	0.062560	
1.879001	0.442776	0.318068	0.778395	0.674961	0.824579	0.837091	0.137292	-0.334971	0.045274	0.064392	0.071221	
1.910750	0.376857	0.275396	0.659287	0.688665	0.843557	0.847744	0.019931	-0.286963	0.129984	0.046778	0.037543	
1.542438	0.505892	0.447222	0.637906	0.623497	0.739485	0.620265	0.009931	-0.259164	0.084272	0.102218	0.048184	
1.763951	0.399532	0.352309	0.783971	0.643227	0.795023	0.805067	-0.005598	-0.359055	0.179383	0.109007	0.037269	
2.160379	0.145379	0.194299	1.137822	0.807014	0.986611	0.918210	0.005734	-0.400839	0.246761	0.130259	-0.021358	
1.741572	0.533727	0.456159	0.624301	0.493785	0.832176	0.817809	-0.000760	-0.335866	0.138332	0.056565	0.030369	
1.759226	0.487195	0.401871	0.665392	0.559737	0.853439	0.868781	-0.004541	-0.321154	0.161094	0.031838	0.027673	
2.106430	0.231217	0.334396	0.915129	0.809469	1.073742	1.062736	-0.034120	-0.394233	0.238383	0.045059	-0.012665	
1.578810	0.586680	0.503290	0.489149	0.511331	0.858158	0.766429	-0.059134	-0.248553	0.090114	0.037823	0.044701	
1.706459	0.649667	0.416389	0.554228	0.544523	0.817132	0.741738	0.069770	-0.273168	0.014997	0.031869	0.053200	
2.426607	0.351899	0.124092	1.017044	0.622546	1.285707	1.031891	0.091697	-0.527542	0.225162	0.101510	0.004380	
1.890545	0.368162	0.371123	0.876821	0.701074	0.889765	0.888992	0.073759	-0.360219	0.142578	0.030857	0.023929	
1.857276	0.572468	0.421519	0.710563	0.608864	0.837544	0.808634	0.077043	-0.324230	0.086592	0.022789	0.035029	
1.767997	0.584625	0.427189	0.622585	0.562132	0.826314	0.814572	0.053757	-0.295205	0.098772	0.005840	0.027176	
2.503536	0.371720	0.212760	0.830723	0.737742	1.089099	1.179519	0.048496	-0.427866	0.207038	0.084930	-0.053366	
1.677691	0.635932	0.445559	0.534971	0.464524	0.625167	0.707381	0.153862	-0.202359	0.003798	0.026795	0.013986	
1.897422	0.768827	0.459504	0.528112	0.514588	0.704438	0.742092	0.185816	-0.192978	-0.001327	-0.012407	0.020441	
2.754315	0.501151	0.165761	0.677323	0.593481	0.901940	1.190949	0.326017	-0.428090	0.163535	0.094166	-0.067224	
2.439623	0.516922	0.185242	0.748486	0.618590	0.603347	0.950888	0.382600	-0.251343	0.011462	0.019165	0.005167	
1.541243	0.804851	0.496827	0.461205	0.463907	0.351283	0.444103	0.300126	0.086033	-0.005688	-0.014382	-0.007883	
1.537872	0.686008	0.420622	0.519976	0.705351	0.276818	0.540152	0.316298	0.051600	0.069447	0.043887	0.054197	
1.346857	0.663613	0.477075	0.437065	0.858907	0.198162	0.599194	0.314270	0.022269	0.147506	-0.033046	0.068157	
1.335191	0.290223	0.526398	0.697967	1.257114	-0.112387	0.794797	0.427906	0.196059	0.091137	-0.133104	0.203743	
1.137906	0.489148	0.515916	0.726116	1.007430	0.011353	0.578488	0.319602	0.307462	-0.097557	-0.107637	0.122216	
1.398474	0.409409	0.325615	0.648912	1.085083	-0.002064	0.606137	0.248568	0.424939	-0.200181	-0.056560	0.115853	
2.075003	0.840590	0.493132	0.566748	0.845680	-0.212748	0.548271	0.275786	0.410264	-0.156653	-0.030974	0.109955	
2.260708	1.042579	0.536095	0.697585	0.600091	-0.066442	0.452644	0.175731	0.201022	-0.142393	0.012983	0.046605	
2.031233	1.010233	0.481572	0.390767	0.399757	0.267253	0.253930	0.141304	0.027180	0.005967	0.070806	0.025090	
1.909162	1.043722	0.535535	0.337875	0.300021	0.226996	0.114458	0.050168	0.001702	0.031778	0.037628	-0.017476	
2.313311	1.102502	0.405586	0.316134	0.358194	0.225793	0.101180	0.013385	-0.056040	-0.000425	0.051920	0.008731	
3.011560	1.047289	0.378849	0.506354	0.244225	0.025211	0.212567	0.094121	-0.263808	-0.001693	0.063415	0.031775	
1.680944	0.944508	0.644857	0.442015	0.183196	0.035932	0.040208	0.029545	-0.011244	0.003728	0.033892	-0.033310	
1.828846	1.046613	0.681552	0.440418	0.213765	0.120296	0.056988	-0.077656	-0.107139	-0.013094	0.032306	-0.028346	
3.042721	1.006103	0.811697	0.809253	0.029733	-0.028447	0.209826	-0.178774	-0.375836	0.069333	0.107914	-0.045194	
2.403942	1.237751	0.908932	0.667881	0.158765	0.093948	0.165134	-0.186774	-0.310815	0.025208	-0.020159	-0.054640	
1.937659	1.240367	1.002325	0.610941	0.138724	0.107355	0.176029	-0.040047	-0.151379	-0.042362	-0.046026	-0.071571	
1.656641	1.079924	0.817828	0.521323	0.304873	0.199641	0.009500	-0.150751	-0.097881	-0.021587	-0.052690	-0.061527	
1.966134	1.236017	1.051223	0.763913	0.309810	0.207099	0.150012	-0.170257	-0.242268	-0.061357	-0.064894	-0.089057	
2.053044	1.268515	1.087459	0.829508	0.324914	0.115336	0.043284	-0.197309	-0.242646	-0.066529	-0.063803	-0.082188	
2.158720	1.329432	1.206234	0.914400	0.318206	0.167763	0.168671	-0.149799	-0.301888	-0.135324	-0.058292	-0.102677	
1.869581	1.230386	1.042333	0.702873	0.268573	0.174787	0.160551	-0.052194	-0.157924	-0.084453	-0.052530	-0.078785	
2.509199	1.199562	1.256371	1.206813	0.342698	0.095293	0.309922	-0.008541	-0.310620	-0.171003	-0.038288	-0.100957	
2.063031	1.295957	1.311090	1.042659	0.321409	0.165890	0.300921	-0.054732	-0.332618	-0.150692	-0.031745	-0.122896	
1.717378	1.136312	0.987568	0.781951	0.415204	0.209252	0.154270	-0.013165	-0.170764	-0.134898	-0.057909	-0.091115	
2.122378	1.328011	1.324733	1.086345	0.315707	0.067977	0.226401	-0.069877	-0.363775	-0.172898	-0.044056	-0.121295	
1.946811	1.312389	1.197785	0.906719	0.390499	0.174889	0.100573	-0.140601	-0.245482	-0.137564	-0.062724	-0.103924	
1.594794	1.005670	0.762136	0.607989	0.389812	0.179718	0.082812	0.006256	-0.084923	-0.110308	-0.085027	-0.076964	
1.763999	1.210555	1.058809	0.850233	0.474308	0.200105	0.097351	-0.037341	-0.180291	-0.159787	-0.044861	-0.093930	
1.617280	1.066972	0.831808	0.608776	0.365072	0.192950	0.080293	-0.037849	-0.114834	-0.106982	-0.077875	-0.082074	
2.079206	1.342553	1.180479	1.012314	0.461961	0.109706	0.156843	0.022467	-0.263352	-0.213924	-0.044772	-0.092909	
1.798343	1.251026	1.069456	0.857692	0.516383	0.266093	0.139397	-0.020647	-0.147765	-0.129663	-0.061083	-0.094286	
2.225687	1.513266	1.342351	1.111276	0.529758	0.147605	0.150196	0.016189	-0.257119	-0.226666	-0.074702	-0.109284	
1.950952	1.352547	1.144972	0.890222	0.488032	0.233119	0.144680	-0.027359	-0.188664	-0.136837	-0.044310	-0.087570	
1.547223	1.001095	0.777618	0.595089	0.398216	0.245867	0.137205	0.030795	-0.049941	-0.079146	-0.084282	-0.067410	
1.751872	1.233862	1.003674	0.800484	0.569821	0.360984	0.192657	0.049845	-0.054331	-0.081586	-0.077211	-0.074578	
1.750429	1.240438	1.032384	0.800882	0.540004	0.344652	0.185269	0.007290	-0.087511	-0.079025	-0.068334	-0.078716	
1.619777	1.102973	0.883461	0.698263	0.508668	0.336593	0.189477	0.060655	-0.031010	-0.075893	-0.093299	-0.066790	
1.919344	1.361035	1.100963	0.840136	0.561004	0.352300	0.176673	0.019799	-0.056207	-0.064189	-0.064550	-0.070267	
1.728760	1.234310	1.005873	0.808192	0.597601	0.376709	0.190336	0.053907	-0.035607	-0.072824	-0.061416	-0.066809	
2.118989	1.614487	1.323941	1.023924	0.695056	0.396836	0.157506	0.000827	-0.080552	-0.093459	-0.063297	-0.083975	
2.094872	1.590366	1.317425	1.043800	0.731602	0.426695	0.173581	-0.007407	-0.082452	-0.093011	-0.045741	-0.080091	
1.569855	1.046406	0.817356	0.635116	0.460834	0.297873	0.162515	0.058377	-0.011844	-0.044754	-0.051234	-0.039755	
2.226177	1.547997	1.178871	0.878300	0.604234	0.391003	0.190052	0.075622	-0.012258	-0.046106	-0.034661	-0.044638	
1.620130	1.144149	0.953296	0.785557	0.609399	0.430336	0.264486	0.120785	0.028277	-0.020079	-0.036253	-0.029173	
1.678904	1.189120	0.978624	0.799851	0.622342	0.442621	0.280317	0.140325	0.047452	-0.001713	-0.018412	-0.020952	
1.707283	1.193032	0.971210	0.794036	0.625765	0.449175	0.293002	0.163360	0.073140	0.010346	-0.010174	-0.011588	
1.944469	1.473817	1.240823	0.998750	0.745818	0.485336	0.263405	0.106188	0.001176	-0.001781	0.022795	-0.027591	
1.775091	1.298205	1.075660	0.880738	0.669485	0.443618	0.269181	0.132070	0.046112	0.024817	0.039715	-0.004175	
1.559113	1.050079	0.838923	0.676852	0.529657	0.390650	0.270014	0.173944	0.105962	0.055580	0.030391	0.016643	
1.712211	1.205325	1.003897	0.822852	0.657290	0.517602	0.366951	0.263475	0.201674	0.160874	0.150472	0.076040	
1.410790	0.911864	0.737888	0.609657	0.527415	0.440775	0.368639	0.301659	0.252662	0.211666	0.173021	0.068169	
1.384224	0.888025	0.702445	0.592353	0.509371	0.437159	0.376654	0.316584	0.270238	0.217116	0.178217	0.065008	
1.528013	1.066089	0.884245	0.748406	0.639669	0.486620	0.398277	0.318006	0.227887	0.183073	0.161432	0.080386	
1.771988	1.302692	1.015522	0.868028	0.736583	0.564152	0.450593	0.294626	0.253071	0.166792	0.141841	0.082948	
1.357079	0.858992	0.657525	0.567094	0.464643	0.361970	0.312588	0.243683	0.193241	0.148162	0.105426	0.041820	
1.320863	0.805285	0.630551	0.543456	0.430926	0.351735	0.281662	0.220373	0.160749	0.083220	0.067653	0.015225	
1.429914	0.983969	0.851754	0.598279	0.505784	0.489808	0.365104	0.194227	0.282953	0.077669	0.056000	0.038046	
1.320807	0.807257	0.783114	0.522818	0.502756	0.368908	0.221236	0.243176	0.187743	0.189569	0.027013	0.039660	
1.170138	0.525640	0.773814	0.320689	0.351948	0.112186	0.123154	0.092676	0.097644	0.053509	0.008804	-0.004163	
0.778627	0.369548	0.571310	-0.077675	0.416536	0.269863	0.251895	-0.064397	-0.127319	0.031250	0.047334	-0.074522	
2.317525	0.301596	2.472276	1.380510	-0.172497	-0.290130	0.517801	0.383555	-0.318705	0.092130	0.268603	-0.018898	
1.805259	0.364800	1.677321	1.261912	0.325570	-0.185483	0.413141	0.352912	-0.249558	0.040472	0.195721	-0.017957	
1.507184	1.154264	1.125546	0.913751	0.317671	-0.005701	0.488994	-0.016287	-0.076694	-0.241968	0.339970	-0.039108	
1.424244	1.229848	1.584006	0.902983	0.199211	0.107372	0.662741	-0.088061	0.098989	-0.268719	0.351857	-0.065177	
1.360277	1.178752	1.468055	0.808183	0.208883	0.206913	0.718074	-0.056459	0.104845	-0.219111	0.336806	-0.075048	
1.200027	0.766407	0.993193	0.527905	0.451348	0.372044	0.517860	0.136902	0.132890	0.073017	0.118546	0.028318	
